PROPERTY_ID,CITY_ID,DEVELOPER_ID,PROPERTY_TYPE,SEGMENT,BHK,AREA_SQFT,POSSESSION_YEAR,PROJECT_STATUS,AMENITY_TIER,RERA_ID,UPDATED_AT
PR000205,CI093,DV073695,OFFICE,COMMERCIAL,5,7636,2028,LAUNCHED,STANDARD,RERA-816967,4/29/2025 8:19
PR000206,CI062,DV043510,APARTMENT,LUXURY,0,7086,2027,READY,BASIC,RERA-756786,5/17/2025 18:19
PR000207,CI093,DV237859,APARTMENT,AFFORDABLE,3,1463,2027,LAUNCHED,PREMIUM,RERA-551008,1/20/2026 10:15
PR000208,CI039,DV162869,RETAIL,LUXURY,4,4661,2030,UNDER_CONSTRUCTION,LUXURY,RERA-847292,8/12/2025 11:17
PR000209,CI071,DV126768,OFFICE,LUXURY,2,8468,2029,READY,STANDARD,RERA-156755,10/29/2025 11:04
PR000210,CI015,DV132021,RETAIL,AFFORDABLE,2,3699,2025,LAUNCHED,LUXURY,RERA-813142,9/27/2025 6:20
PR000211,CI031,DV155360,APARTMENT,AFFORDABLE,0,5478,2029,READY,BASIC,RERA-310647,3/24/2025 16:29
PR000212,CI067,DV094617,OFFICE,PREMIUM,0,2845,2030,LAUNCHED,LUXURY,RERA-321521,10/15/2025 4:35
PR000213,CI077,DV262411,VILLA,COMMERCIAL,5,1631,2029,READY,LUXURY,RERA-909158,2/14/2025 17:37
PR000214,CI088,DV041869,PLOT,LUXURY,4,2533,2028,READY,STANDARD,RERA-932653,2/25/2025 4:04
PR000215,CI044,DV172912,OFFICE,LUXURY,1,3559,2029,UNDER_CONSTRUCTION,PREMIUM,RERA-879554,8/20/2025 16:41
PR000216,CI030,DV004284,RETAIL,AFFORDABLE,5,6114,2025,READY,BASIC,RERA-178095,11/7/2025 6:14
PR000217,CI018,DV274600,VILLA,PREMIUM,4,712,2027,READY,PREMIUM,RERA-460938,12/20/2025 0:45
PR000218,CI028,DV188285,VILLA,PREMIUM,2,4953,2029,LAUNCHED,PREMIUM,RERA-535821,6/9/2025 6:38
PR000219,CI096,DV147494,OFFICE,COMMERCIAL,2,8442,2026,LAUNCHED,STANDARD,RERA-156908,12/22/2025 0:28
PR000220,CI009,DV070856,PLOT,AFFORDABLE,5,7311,2029,READY,STANDARD,RERA-646707,3/4/2025 6:14
PR000221,CI038,DV242784,OFFICE,PREMIUM,3,6797,2029,READY,BASIC,RERA-564846,8/1/2025 12:43
PR000222,CI053,DV071326,PLOT,COMMERCIAL,3,2947,2028,LAUNCHED,STANDARD,RERA-658731,11/17/2025 4:11
PR000223,CI005,DV225027,RETAIL,AFFORDABLE,1,1997,2028,UNDER_CONSTRUCTION,BASIC,RERA-737863,6/22/2025 18:16
PR000224,CI101,DV213066,VILLA,AFFORDABLE,-1,2434,2026,READY,STANDARD,RERA-134558,6/25/2025 15:22
PR000225,CI023,DV257599,RETAIL,LUXURY,4,7717,2026,UNDER_CONSTRUCTION,PREMIUM,RERA-297802,5/1/2025 13:21
PR000226,CI080,DV102063,VILLA,AFFORDABLE,4,6755,2026,LAUNCHED,STANDARD,RERA-998699,10/1/2025 11:21
PR000227,CI054,DV180347,APARTMENT,COMMERCIAL,4,5829,2027,LAUNCHED,PREMIUM,RERA-566424,5/22/2025 3:37
PR000228,CI073,DV272518,PLOT,COMMERCIAL,0,5688,2028,LAUNCHED,BASIC,RERA-671785,6/16/2025 23:23
PR000229,CI094,DV098817,OFFICE,AFFORDABLE,0,2948,2028,READY,PREMIUM,RERA-255763,8/11/2025 10:50
PR000230,CI019,DV148507,OFFICE,COMMERCIAL,4,8921,2026,READY,BASIC,RERA-366918,10/11/2025 6:11
PR000231,CI052,DV148503,APARTMENT,AFFORDABLE,2,7643,2025,READY,PREMIUM,RERA-452701,5/4/2025 15:17
PR000232,CI003,DV156337,PLOT,LUXURY,4,656,2028,READY,LUXURY,RERA-182815,8/20/2025 21:33
PR000233,CI043,DV247754,RETAIL,LUXURY,3,1599,2025,LAUNCHED,STANDARD,RERA-872780,3/31/2025 1:19
PR000234,CI087,DV171891,VILLA,LUXURY,5,3961,2028,UNDER_CONSTRUCTION,PREMIUM,RERA-510204,8/8/2025 4:59
PR000235,CI018,DV173566,APARTMENT,MID,3,7233,2027,UNDER_CONSTRUCTION,PREMIUM,RERA-554050,2/11/2025 17:58
PR000236,CI100,DV105927,APARTMENT,AFFORDABLE,1,8756,2030,LAUNCHED,LUXURY,RERA-505532,12/14/2025 23:40
PR000237,CI067,DV076119,APARTMENT,COMMERCIAL,1,4664,2025,UNDER_CONSTRUCTION,BASIC,RERA-695755,1/16/2026 11:42
PR000238,CI049,DV185604,RETAIL,PREMIUM,4,6968,2030,UNDER_CONSTRUCTION,PREMIUM,RERA-516051,10/19/2025 15:59
PR000239,CI042,DV224976,PLOT,MID,5,995,2029,LAUNCHED,LUXURY,RERA-435562,8/20/2025 14:24
PR000240,CI066,DV296270,VILLA,COMMERCIAL,5,2088,2025,UNDER_CONSTRUCTION,STANDARD,RERA-442495,3/25/2025 15:37
PR000241,CI074,DV005490,RETAIL,PREMIUM,2,3426,2027,UNDER_CONSTRUCTION,STANDARD,RERA-808006,9/16/2025 4:26
PR000242,CI102,DV110645,OFFICE,LUXURY,2,8648,2025,UNDER_CONSTRUCTION,PREMIUM,RERA-110280,7/24/2025 13:14
PR000243,CI046,DV103388,RETAIL,AFFORDABLE,4,1865,2030,READY,PREMIUM,RERA-350422,1/9/2026 12:49
PR000244,CI035,DV221540,PLOT,PREMIUM,1,1093,2029,READY,PREMIUM,RERA-307574,7/26/2025 19:11
PR000245,CI065,DV152948,APARTMENT,PREMIUM,3,7917,2027,READY,PREMIUM,RERA-266113,5/22/2025 10:35
PR000246,CI001,DV270849,RETAIL,MID,0,1866,2027,LAUNCHED,STANDARD,RERA-999218,4/9/2025 14:58
PR000247,CI088,DV084707,VILLA,MID,1,3506,2026,READY,STANDARD,RERA-499100,11/13/2025 20:00
PR000248,CI055,DV220325,PLOT,LUXURY,4,7523,2026,READY,STANDARD,RERA-326778,4/22/2025 5:15
PR000249,CI002,DV108579,RETAIL,AFFORDABLE,0,3635,2025,UNDER_CONSTRUCTION,PREMIUM,RERA-468410,3/22/2025 13:57
PR000250,CI002,DV125613,RETAIL,MID,2,4596,2025,LAUNCHED,PREMIUM,RERA-758919,2/10/2025 16:53
PR000251,CI068,DV051818,OFFICE,LUXURY,0,6323,2030,UNDER_CONSTRUCTION,BASIC,RERA-528384,10/7/2025 10:43
PR000252,CI031,DV274464,VILLA,PREMIUM,1,651,2029,READY,PREMIUM,RERA-470692,11/14/2025 2:54
PR000253,CI031,DV020534,RETAIL,MID,2,8033,2029,READY,STANDARD,RERA-695886,11/9/2025 22:05
PR000254,CI094,DV155159,VILLA,COMMERCIAL,1,4424,2027,READY,STANDARD,RERA-344474,11/12/2025 12:29
PR000255,CI012,DV188105,APARTMENT,COMMERCIAL,1,7382,2027,READY,PREMIUM,RERA-891453,7/27/2025 0:18
PR000256,CI040,DV054990,PLOT,PREMIUM,5,3627,2026,LAUNCHED,STANDARD,RERA-843251,12/9/2025 5:06
PR000257,CI094,DV226739,PLOT,AFFORDABLE,3,2438,2030,LAUNCHED,BASIC,RERA-497170,9/22/2025 15:16
PR000258,CI032,DV115736,APARTMENT,PREMIUM,0,2523,2027,LAUNCHED,LUXURY,RERA-106794,2/24/2025 8:35
PR000259,CI070,DV181226,OFFICE,PREMIUM,5,5449,2025,LAUNCHED,STANDARD,RERA-541949,11/15/2025 10:00
PR000260,CI097,DV100831,RETAIL,AFFORDABLE,5,5179,2027,READY,PREMIUM,RERA-943219,6/22/2025 8:10
PR000261,CI083,DV258175,VILLA,PREMIUM,3,1387,2026,READY,LUXURY,RERA-435651,10/11/2025 11:12
PR000262,CI058,DV149076,OFFICE,AFFORDABLE,2,3811,2025,UNDER_CONSTRUCTION,PREMIUM,RERA-634125,1/30/2026 14:43
PR000263,CI004,DV051904,VILLA,COMMERCIAL,4,5874,2028,UNDER_CONSTRUCTION,STANDARD,RERA-955376,6/8/2025 20:57
PR000264,CI063,DV001166,PLOT,COMMERCIAL,2,8441,2026,LAUNCHED,PREMIUM,RERA-499463,1/17/2026 20:25
PR000265,CI090,DV010445,APARTMENT,LUXURY,2,8128,2028,READY,STANDARD,RERA-920272,9/16/2025 19:52
PR000266,CI012,DV255768,OFFICE,COMMERCIAL,2,1240,2030,UNDER_CONSTRUCTION,BASIC,RERA-730306,10/7/2025 0:27
PR000267,CI006,DV244905,PLOT,AFFORDABLE,3,5267,2030,UNDER_CONSTRUCTION,STANDARD,RERA-767943,3/28/2025 7:25
PR000268,CI041,DV289247,RETAIL,PREMIUM,2,806,2025,READY,PREMIUM,RERA-911721,8/4/2025 16:04
PR000269,CI061,DV126152,APARTMENT,MID,4,4847,2028,READY,STANDARD,RERA-592748,4/30/2025 14:12
PR000270,CI073,DV234076,PLOT,LUXURY,5,6160,2026,UNDER_CONSTRUCTION,BASIC,RERA-576112,10/2/2025 16:31
PR000271,CI080,DV183080,PLOT,LUXURY,5,7436,2025,LAUNCHED,LUXURY,RERA-782037,1/8/2026 16:01
PR000272,CI049,DV182345,VILLA,COMMERCIAL,0,7932,2029,LAUNCHED,LUXURY,RERA-899250,8/8/2025 7:41
PR000273,CI010,DV123350,VILLA,LUXURY,4,4807,2030,UNDER_CONSTRUCTION,BASIC,RERA-236703,9/24/2025 8:06
PR000274,CI033,DV101220,VILLA,PREMIUM,5,8340,2027,UNDER_CONSTRUCTION,STANDARD,RERA-319950,2/26/2025 6:48
PR000275,CI023,DV139368,RETAIL,MID,0,7704,2030,READY,PREMIUM,RERA-952095,8/13/2025 2:01
PR000276,CI032,DV174026,APARTMENT,COMMERCIAL,0,4607,2028,UNDER_CONSTRUCTION,STANDARD,RERA-595516,10/23/2025 11:53
PR000277,CI078,DV236320,OFFICE,PREMIUM,4,3045,2029,UNDER_CONSTRUCTION,PREMIUM,RERA-540856,6/28/2025 10:58
PR000278,CI078,DV207648,OFFICE,LUXURY,1,4858,2027,LAUNCHED,BASIC,RERA-480823,12/17/2025 20:37
PR000279,CI004,DV163798,VILLA,MID,3,7886,2026,UNDER_CONSTRUCTION,STANDARD,RERA-852411,7/1/2025 8:08
PR000280,CI101,DV240487,PLOT,COMMERCIAL,3,3386,2025,UNDER_CONSTRUCTION,STANDARD,RERA-560723,7/16/2025 9:18
PR000281,CI074,DV225851,PLOT,PREMIUM,2,7933,2027,LAUNCHED,PREMIUM,RERA-818391,5/3/2025 20:53
PR000282,CI090,DV201045,OFFICE,AFFORDABLE,0,7641,2030,READY,PREMIUM,RERA-712396,12/8/2025 13:42
PR000283,CI039,DV223901,OFFICE,AFFORDABLE,1,1401,2028,READY,LUXURY,RERA-379934,10/6/2025 22:10
PR000284,CI102,DV073628,VILLA,PREMIUM,0,3448,2029,READY,STANDARD,RERA-459985,12/18/2025 2:12
PR000285,CI097,DV053270,RETAIL,LUXURY,4,1062,2026,READY,BASIC,RERA-188782,1/26/2026 3:41
PR000286,CI079,DV025832,RETAIL,LUXURY,4,7635,2026,LAUNCHED,LUXURY,RERA-226886,8/15/2025 14:44
PR000287,CI048,DV284887,RETAIL,LUXURY,4,8117,2029,READY,STANDARD,RERA-330747,11/24/2025 14:08
PR000288,CI066,DV283971,RETAIL,MID,5,528,2025,UNDER_CONSTRUCTION,LUXURY,RERA-263689,5/12/2025 9:55
PR000289,CI043,DV114702,APARTMENT,LUXURY,2,1789,2025,UNDER_CONSTRUCTION,STANDARD,RERA-153343,6/13/2025 15:52
PR000290,CI089,DV078388,PLOT,PREMIUM,0,6331,2027,LAUNCHED,LUXURY,RERA-385481,4/1/2025 5:01
PR000291,CI033,DV147299,OFFICE,AFFORDABLE,1,5673,2030,UNDER_CONSTRUCTION,BASIC,RERA-764337,1/3/2026 1:13
PR000292,CI072,DV080766,VILLA,AFFORDABLE,3,1426,2027,UNDER_CONSTRUCTION,LUXURY,RERA-554893,8/15/2025 9:27
PR000293,CI036,DV231181,OFFICE,AFFORDABLE,0,7485,2029,LAUNCHED,LUXURY,RERA-832418,11/25/2025 9:59
PR000294,CI035,DV121537,PLOT,COMMERCIAL,3,2259,2028,READY,BASIC,RERA-395945,11/28/2025 21:29
PR000295,CI078,DV239517,PLOT,MID,0,5465,2015,LAUNCHED,LUXURY,RERA-668282,3/11/2025 22:41
PR000296,CI054,DV242347,RETAIL,LUXURY,4,5339,2027,READY,PREMIUM,RERA-184783,5/11/2025 9:35
PR000297,CI073,DV089958,VILLA,AFFORDABLE,5,5000,2026,LAUNCHED,LUXURY,RERA-362090,7/30/2025 11:55
PR000298,CI066,DV211396,VILLA,LUXURY,1,4412,2025,UNDER_CONSTRUCTION,LUXURY,RERA-163397,1/21/2026 23:04
PR000299,CI038,DV272235,PLOT,COMMERCIAL,4,576,2028,LAUNCHED,LUXURY,RERA-643013,2/21/2025 11:26
PR000300,CI029,DV128162,PLOT,PREMIUM,5,8704,2030,READY,BASIC,RERA-698381,2/18/2025 21:30
PR000301,CI030,DV147032,APARTMENT,MID,0,7500,2026,UNDER_CONSTRUCTION,STANDARD,RERA-553460,12/24/2025 9:48
PR000302,CI081,DV076344,VILLA,COMMERCIAL,2,8688,2028,LAUNCHED,STANDARD,RERA-154413,2/2/2025 14:15
PR000303,CI035,DV085484,RETAIL,MID,2,2052,2025,UNDER_CONSTRUCTION,LUXURY,RERA-872557,8/10/2025 16:37
PR000304,CI075,DV128673,APARTMENT,AFFORDABLE,4,5311,2025,READY,BASIC,RERA-899069,9/10/2025 8:40
PR000305,CI048,DV149323,PLOT,PREMIUM,2,5549,2030,LAUNCHED,PREMIUM,RERA-742320,11/26/2025 5:17
PR000306,CI086,DV149892,OFFICE,COMMERCIAL,2,6257,2030,LAUNCHED,BASIC,RERA-388960,12/17/2025 9:23
PR000307,CI100,DV267912,APARTMENT,AFFORDABLE,5,7004,2025,READY,STANDARD,RERA-484595,3/12/2025 6:24
PR000308,CI070,DV151543,VILLA,PREMIUM,2,6193,2028,READY,PREMIUM,RERA-117764,10/13/2025 22:04
PR000309,CI007,DV131358,APARTMENT,COMMERCIAL,3,3305,2026,READY,PREMIUM,RERA-987911,12/31/2025 5:46
PR000310,CI044,DV211566,APARTMENT,AFFORDABLE,3,6069,2030,UNDER_CONSTRUCTION,PREMIUM,RERA-643743,11/25/2025 2:59
PR000311,CI074,DV299772,PLOT,AFFORDABLE,4,4513,2029,READY,LUXURY,RERA-971056,3/2/2025 17:09
PR000312,CI033,DV074726,APARTMENT,PREMIUM,3,1525,2028,UNDER_CONSTRUCTION,STANDARD,RERA-385911,5/20/2025 9:26
PR000313,CI086,DV174771,RETAIL,AFFORDABLE,3,5456,2028,READY,BASIC,RERA-667196,12/15/2025 19:21
PR000314,CI041,DV145803,VILLA,AFFORDABLE,4,3138,2030,READY,BASIC,RERA-883183,1/15/2026 5:56
PR000315,CI071,DV202195,VILLA,LUXURY,4,8102,2027,UNDER_CONSTRUCTION,BASIC,RERA-531130,9/2/2025 23:21
PR000316,CI073,DV272454,PLOT,MID,3,7486,2030,READY,STANDARD,RERA-939039,9/23/2025 15:26
PR000317,CI046,DV094383,RETAIL,MID,1,8184,2028,UNDER_CONSTRUCTION,BASIC,RERA-902992,7/13/2025 4:51
PR000318,CI073,DV288052,RETAIL,MID,3,2277,2029,READY,LUXURY,RERA-583523,11/18/2025 19:32
PR000319,CI048,DV008606,PLOT,MID,5,7878,2025,UNDER_CONSTRUCTION,PREMIUM,RERA-355860,4/17/2025 20:36
PR000320,CI026,DV270693,APARTMENT,COMMERCIAL,4,6184,2028,UNDER_CONSTRUCTION,PREMIUM,RERA-340517,10/16/2025 4:41
PR000321,CI090,DV298089,RETAIL,PREMIUM,3,746,2029,UNDER_CONSTRUCTION,BASIC,RERA-425142,2/17/2025 8:13
PR000322,CI014,DV262814,RETAIL,LUXURY,3,5231,2030,UNDER_CONSTRUCTION,BASIC,RERA-827982,9/18/2025 4:58
PR000323,CI074,DV290248,PLOT,AFFORDABLE,2,7642,2025,READY,STANDARD,RERA-235952,4/3/2025 0:22
PR000324,CI095,DV214579,APARTMENT,COMMERCIAL,0,2664,2026,UNDER_CONSTRUCTION,PREMIUM,RERA-514726,1/1/2026 14:57
PR000325,CI093,DV281021,VILLA,AFFORDABLE,0,3900,2030,LAUNCHED,STANDARD,RERA-150267,4/25/2025 0:30
PR000326,CI047,DV249637,PLOT,MID,3,6885,2030,READY,PREMIUM,RERA-214858,1/10/2026 8:47
PR000327,CI088,DV114449,APARTMENT,AFFORDABLE,5,6786,2030,READY,STANDARD,RERA-360608,7/27/2025 18:23
PR000328,CI028,DV030328,APARTMENT,AFFORDABLE,1,1174,2029,UNDER_CONSTRUCTION,STANDARD,RERA-661382,2/9/2025 6:24
PR000329,CI062,DV002179,APARTMENT,PREMIUM,0,891,2030,LAUNCHED,LUXURY,RERA-798807,4/23/2025 10:32
PR000330,CI088,DV019461,RETAIL,PREMIUM,5,3167,2029,LAUNCHED,LUXURY,RERA-278204,10/3/2025 21:29
PR000331,CI041,DV092729,OFFICE,AFFORDABLE,3,8557,2029,LAUNCHED,PREMIUM,RERA-516068,2/6/2025 22:21
PR000332,CI024,DV174870,RETAIL,PREMIUM,4,8518,2028,UNDER_CONSTRUCTION,PREMIUM,RERA-421701,4/7/2025 20:08
PR000333,CI008,DV164115,OFFICE,MID,2,1079,2025,LAUNCHED,STANDARD,RERA-371012,12/13/2025 23:40
PR000334,CI016,DV156623,APARTMENT,PREMIUM,3,3943,2025,READY,PREMIUM,RERA-629039,3/17/2025 11:23
PR000335,CI077,DV019354,RETAIL,AFFORDABLE,0,1254,2028,UNDER_CONSTRUCTION,LUXURY,RERA-318880,5/7/2025 17:27
PR000336,CI078,DV280393,RETAIL,MID,5,6662,2028,READY,BASIC,RERA-511440,4/24/2025 3:35
PR000337,CI012,DV212628,RETAIL,COMMERCIAL,5,5129,2028,READY,LUXURY,RERA-815784,2/9/2025 11:37
PR000338,CI006,DV261228,RETAIL,LUXURY,3,3920,2026,LAUNCHED,BASIC,RERA-552437,8/6/2025 14:51
PR000339,CI042,DV083805,OFFICE,PREMIUM,4,8428,2028,UNDER_CONSTRUCTION,LUXURY,RERA-697673,3/31/2025 21:56
PR000340,CI037,DV227767,VILLA,COMMERCIAL,4,2499,2026,UNDER_CONSTRUCTION,STANDARD,RERA-848898,12/1/2025 15:00
PR000341,CI088,DV111651,RETAIL,PREMIUM,4,552,2027,READY,STANDARD,RERA-853091,11/13/2025 8:40
PR000342,CI019,DV222542,VILLA,PREMIUM,2,5872,2026,READY,STANDARD,RERA-969000,7/3/2025 9:22
PR000343,CI062,DV284068,APARTMENT,COMMERCIAL,3,6101,2028,LAUNCHED,LUXURY,RERA-946032,12/17/2025 15:16
PR000344,CI011,DV186450,PLOT,LUXURY,5,2208,2029,UNDER_CONSTRUCTION,BASIC,RERA-574900,10/10/2025 8:39
PR000345,CI038,DV141713,VILLA,COMMERCIAL,1,1180,2028,UNDER_CONSTRUCTION,PREMIUM,RERA-442543,6/12/2025 19:11
PR000346,CI073,DV109413,APARTMENT,PREMIUM,3,8377,2026,READY,LUXURY,RERA-245031,1/6/2026 16:25
PR000347,CI013,DV132759,VILLA,PREMIUM,2,1536,2030,READY,PREMIUM,RERA-509549,3/28/2025 11:38
PR000348,CI022,DV164606,PLOT,AFFORDABLE,1,3351,2028,UNDER_CONSTRUCTION,LUXURY,RERA-819663,12/15/2025 13:20
PR000349,CI039,DV200169,RETAIL,MID,3,3893,2027,UNDER_CONSTRUCTION,PREMIUM,RERA-874130,1/16/2026 1:22
PR000350,CI049,DV212675,PLOT,AFFORDABLE,4,5589,2025,LAUNCHED,LUXURY,RERA-909973,7/25/2025 4:25
PR000351,CI097,DV173090,APARTMENT,LUXURY,5,690,2030,LAUNCHED,STANDARD,RERA-935112,3/23/2025 14:10
PR000352,CI066,DV155425,OFFICE,MID,1,8864,2028,READY,STANDARD,RERA-360583,6/25/2025 6:44
PR000353,CI022,DV299210,OFFICE,PREMIUM,1,5851,2028,UNDER_CONSTRUCTION,LUXURY,RERA-870664,1/10/2026 3:13
PR000354,CI019,DV071495,APARTMENT,COMMERCIAL,4,5563,2026,UNDER_CONSTRUCTION,BASIC,RERA-118629,8/20/2025 16:00
PR000355,CI007,DV069077,OFFICE,AFFORDABLE,3,4840,2026,LAUNCHED,STANDARD,RERA-459667,8/12/2025 15:10
PR000356,CI003,DV046848,APARTMENT,LUXURY,0,1181,2029,LAUNCHED,PREMIUM,RERA-510891,9/15/2025 14:33
PR000357,CI080,DV146169,RETAIL,COMMERCIAL,0,5179,2028,READY,PREMIUM,RERA-654907,12/17/2025 11:50
PR000358,CI103,DV212238,OFFICE,PREMIUM,1,713,2026,READY,PREMIUM,RERA-712449,11/16/2025 7:23
PR000359,CI101,DV167458,VILLA,PREMIUM,3,7099,2025,READY,BASIC,RERA-371137,7/8/2025 14:34
PR000360,CI060,DV234180,OFFICE,COMMERCIAL,0,7446,2026,READY,BASIC,RERA-258196,3/7/2025 5:01
PR000361,CI024,DV252591,APARTMENT,COMMERCIAL,2,2513,2030,READY,STANDARD,RERA-166372,8/31/2025 8:41
PR000362,CI033,DV180658,RETAIL,COMMERCIAL,4,1110,2028,READY,BASIC,RERA-226429,11/23/2025 19:05
PR000363,CI050,DV284736,VILLA,PREMIUM,5,2593,2026,LAUNCHED,BASIC,RERA-431238,1/27/2026 3:41
PR000364,CI096,DV038787,APARTMENT,AFFORDABLE,3,6002,2030,UNDER_CONSTRUCTION,LUXURY,RERA-644232,6/25/2025 10:30
PR000365,CI017,DV260194,APARTMENT,LUXURY,3,5614,2026,READY,BASIC,RERA-650921,3/5/2025 7:40
PR000366,CI084,DV189140,VILLA,AFFORDABLE,0,3453,2025,READY,LUXURY,RERA-709300,2/13/2025 21:20
PR000367,CI010,DV163897,OFFICE,AFFORDABLE,2,2500,2029,LAUNCHED,STANDARD,RERA-254350,2/3/2026 9:02
PR000368,CI052,DV161846,PLOT,AFFORDABLE,3,5596,2030,READY,PREMIUM,RERA-732545,6/21/2025 18:46
PR000369,CI038,DV196039,OFFICE,PREMIUM,4,2940,2025,UNDER_CONSTRUCTION,PREMIUM,RERA-776588,6/7/2025 7:56
PR000370,CI069,DV070869,APARTMENT,LUXURY,4,7317,2030,LAUNCHED,STANDARD,RERA-964201,12/25/2025 1:19
PR000371,CI094,DV138478,VILLA,AFFORDABLE,5,8102,2030,READY,STANDARD,RERA-219437,11/6/2025 15:32
PR000372,CI042,DV044809,RETAIL,MID,4,4818,2030,LAUNCHED,BASIC,RERA-821275,8/11/2025 11:44
PR000373,CI079,DV041386,VILLA,COMMERCIAL,2,8677,2027,READY,STANDARD,RERA-739122,8/15/2025 10:33
PR000374,CI096,DV047416,RETAIL,MID,2,1977,2029,LAUNCHED,PREMIUM,RERA-115393,10/17/2025 18:13
PR000375,CI034,DV079675,VILLA,AFFORDABLE,0,8868,2025,UNDER_CONSTRUCTION,STANDARD,RERA-514201,11/21/2025 22:58
PR000376,CI098,DV104375,APARTMENT,MID,1,6746,2025,LAUNCHED,STANDARD,RERA-773581,5/14/2025 21:05
PR000377,CI035,DV217791,VILLA,COMMERCIAL,4,8192,2027,UNDER_CONSTRUCTION,LUXURY,RERA-262574,10/24/2025 22:39
PR000378,CI055,DV137661,VILLA,MID,1,4988,2025,READY,STANDARD,RERA-830916,12/2/2025 3:23
PR000379,CI089,DV018916,PLOT,MID,2,3049,2027,READY,BASIC,RERA-732417,5/31/2025 1:13
PR000380,CI036,DV119098,RETAIL,PREMIUM,1,7673,2028,LAUNCHED,BASIC,RERA-388974,9/27/2025 11:04
PR000381,CI026,DV150642,RETAIL,PREMIUM,3,2554,2027,LAUNCHED,STANDARD,RERA-663149,9/26/2025 5:01
PR000382,CI051,DV175836,PLOT,AFFORDABLE,2,1355,2030,READY,LUXURY,RERA-938341,1/10/2026 8:08
PR000383,CI063,DV145332,RETAIL,AFFORDABLE,5,3750,2027,UNDER_CONSTRUCTION,BASIC,RERA-609703,10/11/2025 0:19
PR000384,CI032,DV108351,RETAIL,PREMIUM,3,7916,2026,UNDER_CONSTRUCTION,BASIC,RERA-571349,10/1/2025 20:57
PR000385,CI010,DV027263,PLOT,PREMIUM,3,8128,2027,UNDER_CONSTRUCTION,PREMIUM,RERA-462714,1/6/2026 20:49
PR000386,CI043,DV043464,VILLA,PREMIUM,5,8095,2025,UNDER_CONSTRUCTION,BASIC,RERA-811958,4/29/2025 9:55
PR000387,CI024,DV148918,RETAIL,LUXURY,2,5508,2029,READY,PREMIUM,RERA-916004,11/17/2025 23:02
PR000388,CI100,DV296975,RETAIL,PREMIUM,0,8720,2030,READY,PREMIUM,RERA-652832,4/2/2025 1:31
PR000389,CI080,DV076716,VILLA,AFFORDABLE,5,5253,2026,LAUNCHED,PREMIUM,RERA-584131,3/15/2025 10:33
PR000390,CI006,DV176403,PLOT,MID,1,6946,2030,LAUNCHED,PREMIUM,RERA-417393,5/22/2025 9:39
PR000391,CI030,DV116568,OFFICE,PREMIUM,0,8430,2025,READY,BASIC,RERA-975461,3/5/2025 12:07
PR000392,CI051,DV244621,PLOT,MID,0,4528,2026,UNDER_CONSTRUCTION,LUXURY,RERA-606112,9/5/2025 7:04
PR000393,CI001,DV023419,PLOT,LUXURY,1,5299,2028,UNDER_CONSTRUCTION,PREMIUM,RERA-440147,10/18/2025 20:15
PR000394,CI039,DV051149,APARTMENT,MID,5,8491,2027,LAUNCHED,LUXURY,RERA-450716,6/5/2025 17:37
PR000395,CI037,DV145814,APARTMENT,COMMERCIAL,5,1599,2029,READY,PREMIUM,RERA-827157,5/4/2025 15:14
PR000396,CI061,DV090907,APARTMENT,AFFORDABLE,1,4010,2029,UNDER_CONSTRUCTION,STANDARD,RERA-557863,5/29/2025 1:38
PR000397,CI087,DV080612,OFFICE,AFFORDABLE,2,6924,2027,READY,STANDARD,RERA-292813,6/25/2025 20:23
PR000398,CI078,DV039526,RETAIL,AFFORDABLE,4,6403,2027,UNDER_CONSTRUCTION,PREMIUM,RERA-771234,5/14/2025 12:13
PR000399,CI086,DV281393,OFFICE,COMMERCIAL,2,4616,2030,LAUNCHED,LUXURY,RERA-814646,7/4/2025 19:09
PR000400,CI018,DV276783,APARTMENT,MID,2,4613,2026,READY,PREMIUM,RERA-518630,4/14/2025 2:52
PR000401,CI008,DV020216,VILLA,LUXURY,3BHK,7587,2028,LAUNCHED,PREMIUM,RERA-589427,11/17/2025 23:48
PR000402,CI073,DV071906,RETAIL,MID,1,4486,2026,UNDER_CONSTRUCTION,STANDARD,RERA-189249,12/18/2025 3:58
PR000403,CI053,DV138708,RETAIL,COMMERCIAL,5,5517,2028,UNDER_CONSTRUCTION,STANDARD,RERA-112276,2/8/2025 20:52
PR000404,CI030,DV003733,APARTMENT,COMMERCIAL,4,1513,2027,READY,PREMIUM,RERA-197100,9/8/2025 19:55
PR000405,CI088,DV183920,VILLA,COMMERCIAL,5,8054,2027,READY,PREMIUM,RERA-723180,11/18/2025 23:20
PR000406,CI079,DV219285,RETAIL,PREMIUM,5,2706,2026,READY,BASIC,RERA-924445,6/19/2025 5:23
PR000407,CI072,DV148936,PLOT,LUXURY,4,7942,2028,LAUNCHED,BASIC,RERA-888610,8/20/2025 22:02
PR000408,CI071,DV285959,RETAIL,AFFORDABLE,0,4057,2026,LAUNCHED,PREMIUM,RERA-202939,3/28/2025 8:41
PR000409,CI018,DV296005,RETAIL,PREMIUM,5,8129,2027,READY,STANDARD,RERA-750578,5/31/2025 21:34
PR000410,CI014,DV264727,RETAIL,LUXURY,5,3697,2025,READY,BASIC,RERA-624194,11/27/2025 5:25
