TXN_ID,TXN_LINE_ID,TXN_DATE,PROPERTY_ID,CITY_ID,DEVELOPER_ID,BUYER_SEGMENT,LIST_PRICE_LAKHS,DISCOUNT_PCT,SALE_PRICE_LAKHS,LOAN_REQUIRED,SALES_CHANNEL,TXN_STATUS,PAYMENT_MODE,UPDATED_AT
TX182453,1,10-09-2021,PR194090,CI035,DV163607,INVESTOR,6800000,7,6300000,N,ONLINE,BOOKED,UPI,07-04-2025
TX9783,1,02/20/2020,PR232167,CI036,DV156017,END_USER,23900000,2,23400000,Y,BROKER,REGISTERED,RTGS,01-09-2026 18:42
TX290135,1,06/24/2023,PR252414,CI085,DV134201,INVESTOR,21300000,3,20600000,N,DIRECT,REGISTERED,UPI,08/17/2025 10:45
TX45374,1,07/20/2022,PR263024,CI062,DV137607,NRI,35200000,3,34100000,N,ONLINE,BOOKED,RTGS,05-08-2025 22:27
TX149456,1,02/13/2024,PR098519,CI071,DV168569,NRI,18500000,2,18100000,Y,ONLINE,BOOKED,RTGS,08/17/2025 15:25
TX194949,1,04-09-2024,PR240938,CI046,DV078646,END_USER,13500000,2,13300000,N,DIRECT,BOOKED,NEFT,01/13/2026 21:49
TX69870,1,12/14/2020,PR245381,CI082,DV153930,NRI,45900000,3,44500000,N,BROKER,BOOKED,UPI,09-04-2025 03:53
TX109407,1,09/26/2020,PR282870,CI100,DV138781,END_USER,24400000,3,23600000,Y,DIRECT,REGISTERED,UPI,12-05-2025 19:20
TX209023,1,11/24/2024,PR096751,CI035,DV099334,INVESTOR,15900000,3,15400000,Y,BROKER,BOOKED,NEFT,10-07-2025 11:13
TX283624,1,12/22/2025,PR100173,CI025,DV004913,END_USER,12600000,7,11700000,Y,DIRECT,REGISTERED,CHEQUE,10/23/2025 04:07
TX298118,1,06/14/2021,PR295792,CI084,DV194290,INVESTOR,18000000,0,18000000,Y,BROKER,BOOKED,RTGS,05-11-2025 08:55
TX53633,1,11-11-2020,PR076285,CI039,DV194840,NRI,5700000,7,5300000,Y,ONLINE,CANCELLED,CARD,08/16/2025
TX106091,1,06/22/2024,PR080916,CI032,DV123865,NRI,6500000,2,6400000,Y,DIRECT,CANCELLED,CARD,03/18/2025 23:45
TX94603,1,12-10-2020,PR027517,CI063,DV242237,INVESTOR,12900000,5,12300000,Y,BROKER,REGISTERED,CHEQUE,04-07-2025 08:04
TX255184,1,05/22/2024,PR182325,CI028,DV004367,NRI,35800000,7,33300000,N,BROKER,REGISTERED,NEFT,07/21/2025 18:25
TX148692,1,06/13/2023,PR239689,CI047,DV180743,NRI,47900000,7,44600000,N,ONLINE,BOOKED,NEFT,12/26/2025 17:51
TX122275,1,05/18/2025,PR095541,CI099,DV216702,END_USER,44300000,0,44300000,Y,DIRECT,REGISTERED,CASH,08-02-2025 23:40
TX191348,1,04/14/2021,PR110105,CI018,DV150182,INVESTOR,56400000,5,53500000,N,DIRECT,REGISTERED,NEFT,01-02-2026 07:51
TX224102,1,07/22/2025,PR069471,CI049,DV157842,INVESTOR,48300000,2,47400000,N,DIRECT,CANCELLED,CARD,02/25/2025 14:31
TX181599,1,03/20/2025,PR270415,CI015,DV134546,END_USER,52800000,5,50100000,Y,DIRECT,REGISTERED,RTGS,11/16/2025 19:02
TX70842,1,05/13/2024,PR076985,CI058,DV146587,NRI,40300000,3,39100000,N,ONLINE,REGISTERED,NEFT,06/29/2025 04:47
TX16361,1,01-10-2024,PR135765,CI056,DV254126,INVESTOR,14600000,3,14200000,Y,DIRECT,CANCELLED,UPI,12-03-2025 16:09
TX63445,1,04/14/2022,PR165309,CI033,DV119281,INVESTOR,16200000,5,15400000,N,DIRECT,CANCELLED,CARD,10/19/2025 17:10
TX71151,1,10/21/2024,PR064633,CI072,DV296639,INVESTOR,40800000,2,40000000,N,BROKER,REGISTERED,RTGS,05-01-2025 23:25
TX9895,1,08/15/2022,PR172127,CI015,DV251424,NRI,29500000,2,29000000,Y,DIRECT,REGISTERED,RTGS,10/26/2025 17:54
TX234805,1,11-07-2023,PR101308,CI041,DV042339,NRI,11700000,2,11500000,Y,ONLINE,CANCELLED,CARD,08-10-2025 12:05
TX264371,1,08/26/2024,PR084849,CI068,DV173517,INVESTOR,25300000,2,24700000,N,DIRECT,BOOKED,NEFT,08-04-2025 17:46
TX161951,1,03/22/2025,PR081947,CI033,DV214271,INVESTOR,27800000,5,26400000,N,BROKER,REGISTERED,RTGS,01/25/2026 12:01
TX287910,1,05/17/2020,PR032378,CI028,DV289295,END_USER,57900000,2,56700000,N,ONLINE,BOOKED,CHEQUE,04-06-2025 03:15
TX16229,1,11/20/2025,PR069343,CI033,DV063700,NRI,19900000,7,18500000,Y,ONLINE,REGISTERED,NEFT,11/19/2025 09:18
TX246648,1,02/27/2022,PR138917,CI056,DV147464,NRI,22900000,2,22500000,Y,DIRECT,BOOKED,CARD,07/13/2025 20:30
TX195926,1,11-10-2021,PR205674,CI040,DV165707,NRI,44400000,7,41300000,N,DIRECT,CANCELLED,NEFT,12-12-2025 21:08
TX127640,1,04-05-2021,PR164732,CI011,DV214572,END_USER,5300000,7,4900000,Y,BROKER,CANCELLED,RTGS,03/18/2025 04:32
TX165178,1,01-08-2020,PR253417,CI014,DV158937,INVESTOR,40800000,7,37900000,N,BROKER,CANCELLED,CARD,08-08-2025 11:49
TX250039,1,10/28/2023,PR278631,CI079,DV113242,END_USER,5800000,2,5700000,N,DIRECT,BOOKED,NEFT,07/19/2025 21:54
TX46795,1,08/14/2020,PR044053,CI070,DV077292,NRI,55200000,0,55200000,N,ONLINE,CANCELLED,CHEQUE,12-10-2025 11:19
TX147828,1,10-07-2025,PR021316,CI060,DV077333,NRI,34700000,3,33700000,Y,DIRECT,REGISTERED,NEFT,06-09-2025 10:16
TX68484,1,12/13/2025,PR048299,CI057,DV067049,END_USER,49200000,2,48200000,Y,BROKER,REGISTERED,NEFT,04/28/2025 02:09
TX174150,1,07-08-2023,PR275590,CI030,DV283897,INVESTOR,15600000,3,15100000,N,ONLINE,BOOKED,NEFT,08/26/2025 03:10
TX25179,1,11/23/2021,PR280026,CI057,DV216493,END_USER,10900000,3,10500000,N,ONLINE,REGISTERED,CHEQUE,10/13/2025 21:20
TX108174,1,02/25/2020,PR094325,CI091,DV255150,END_USER,47300000,5,44900000,Y,DIRECT,REGISTERED,UPI,03/29/2025 08:04
TX178935,1,04-06-2023,PR035607,CI077,DV017848,INVESTOR,18100000,0,18100000,N,BROKER,CANCELLED,CARD,09-10-2025 13:46
TX296409,1,09/15/2025,PR193120,CI024,DV094982,INVESTOR,33500000,7,31200000,Y,ONLINE,CANCELLED,UPI,01-06-2026 23:29
TX93410,1,09-08-2020,PR128211,CI051,DV055636,INVESTOR,36300000,3,35200000,Y,ONLINE,REGISTERED,CARD,09-08-2025 07:11
TX176915,1,08-05-2020,PR245039,CI031,DV269532,NRI,11400000,2,11200000,Y,BROKER,BOOKED,CARD,04/13/2025 23:20
TX195193,1,11/17/2023,PR054675,CI038,DV261688,INVESTOR,24600000,7,22900000,Y,ONLINE,REGISTERED,UPI,10/15/2025 01:02
TX31665,1,10-11-2024,PR186192,CI039,DV005105,INVESTOR,28100000,5,26700000,Y,DIRECT,BOOKED,UPI,10/16/2025 18:44
TX83735,1,10/27/2023,PR200823,CI101,DV283131,END_USER,51400000,0,51400000,N,ONLINE,BOOKED,CARD,01/14/2026 17:44
TX299867,1,09/14/2025,PR237777,CI065,DV077759,INVESTOR,43000000,3,-5000000,N,BROKER,BOOKED,NEFT,08/13/2025
TX275982,1,08-06-2024,PR079825,CI007,DV144372,END_USER,56100000,5,53300000,N,ONLINE,BOOKED,NEFT,12/13/2025 06:06
TX167744,1,08/15/2025,PR210642,CI025,DV087802,INVESTOR,41500000,2,40700000,N,BROKER,BOOKED,RTGS,01-08-2026 08:00
TX187059,1,04/27/2022,PR126560,CI036,DV039527,INVESTOR,36400000,2,35700000,Y,BROKER,CANCELLED,CARD,12-10-2025 10:06
TX300551,1,05/25/2025,PR182202,CI072,DV046234,INVESTOR,6300000,2,6200000,N,BROKER,BOOKED,CARD,04-09-2025 05:32
TX36604,1,08/21/2024,PR019784,CI089,DV228930,INVESTOR,31900000,2,31200000,N,ONLINE,CANCELLED,CARD,03/29/2025 02:19
TX10006,1,05/15/2021,PR147659,CI001,DV202961,INVESTOR,9700000,2,9500000,N,ONLINE,CANCELLED,RTGS,03/16/2025 04:05
TX93342,1,12-10-2020,PR114659,CI071,DV268133,INVESTOR,14600000,2,14300000,N,BROKER,BOOKED,NEFT,08-01-2025 04:21
TX30513,1,05-11-2021,PR012948,CI058,DV100465,NRI,55100000,0,55100000,N,ONLINE,CANCELLED,CHEQUE,06/27/2025 16:19
TX256083,1,09-03-2022,PR101932,CI057,DV063964,INVESTOR,30900000,3,29900000,Y,BROKER,CANCELLED,CHEQUE,08-11-2025 09:44
TX301706,1,03-08-2021,PR267458,CI015,DV138694,NRI,59900000,0,59900000,N,DIRECT,REGISTERED,CARD,05/26/2025 04:50
TX112572,1,12-05-2023,PR121815,CI042,DV056783,END_USER,5400000,2,5300000,Y,ONLINE,CANCELLED,NEFT,12/24/2025 04:33
TX282782,1,04-03-2025,PR052309,CI034,DV282954,END_USER,20600000,3,19900000,N,BROKER,REGISTERED,RTGS,08-03-2025 13:11
TX48272,1,07-11-2023,PR179350,CI079,DV176877,INVESTOR,16700000,3,16200000,Y,ONLINE,BOOKED,UPI,10/28/2025
TX279295,1,08/14/2024,PR207495,CI006,DV254622,END_USER,37500000,3,36400000,N,BROKER,REGISTERED,NEFT,07/17/2025 11:37
TX183242,1,04/27/2020,PR022685,CI097,DV160044,NRI,32300000,3,31400000,Y,ONLINE,BOOKED,CARD,11/13/2025
TX197263,1,07/25/2023,PR234293,CI044,DV233437,NRI,32900000,0,32900000,Y,DIRECT,BOOKED,RTGS,03/23/2025 03:23
TX47898,1,12-01-2024,PR270991,CI031,DV146621,END_USER,31700000,7,29500000,N,BROKER,REGISTERED,CARD,04/17/2025 15:29
TX224092,1,07/16/2024,PR073686,CI002,DV043054,END_USER,21800000,7,20300000,Y,DIRECT,CANCELLED,CARD,06-04-2025 02:36
TX150360,1,06-10-2020,PR046506,CI087,DV018210,NRI,5000000,7,4600000,N,BROKER,CANCELLED,NEFT,02/22/2025 21:01
TX234300,1,07/18/2023,PR060032,CI098,DV041938,INVESTOR,5600000,0,5600000,N,ONLINE,BOOKED,NEFT,11/18/2025 04:01
TX171648,1,12/18/2025,PR258158,CI025,DV281390,END_USER,8500000,5,8000000,Y,BROKER,REGISTERED,UPI,08/15/2025 22:47
TX90441,1,04/16/2024,PR266589,CI094,DV245053,INVESTOR,32400000,3,31400000,Y,ONLINE,CANCELLED,RTGS,06/19/2025 10:55
TX202209,1,05/14/2021,PR067112,CI017,DV208886,NRI,39500000,5,37500000,Y,BROKER,CANCELLED,UPI,05/20/2025 23:47
TX185802,1,01/13/2023,PR023935,CI006,DV069593,INVESTOR,20900000,7,19500000,Y,BROKER,BOOKED,CARD,02/28/2025 11:49
TX65259,1,11/22/2022,PR085705,CI034,DV271434,END_USER,42200000,7,39200000,N,DIRECT,CANCELLED,RTGS,08-09-2025 10:57
TX9831,1,12-06-2023,PR264281,CI030,DV010945,NRI,53000000,3,51500000,N,DIRECT,CANCELLED,UPI,09/13/2025 02:34
TX204035,1,03/20/2023,PR174471,CI092,DV065759,INVESTOR,21800000,5,20700000,Y,ONLINE,CANCELLED,CHEQUE,12-04-2025 16:19
TX168752,1,01/13/2024,PR125782,CI032,DV230818,NRI,34000000,7,31600000,N,BROKER,BOOKED,NEFT,08/24/2025 04:48
TX174214,1,10/22/2024,PR039335,CI029,DV037030,INVESTOR,19800000,2,19400000,N,DIRECT,REGISTERED,RTGS,02-07-2025 16:10
TX74989,1,02/21/2020,PR020976,CI049,DV195181,INVESTOR,7300000,0,7300000,N,ONLINE,REGISTERED,UPI,07/20/2025 08:38
TX109836,1,03/28/2023,PR281177,CI080,DV272864,NRI,40600000,7,37800000,N,ONLINE,BOOKED,CHEQUE,01/20/2026 01:51
TX233921,1,03-02-2023,PR249660,CI076,DV013669,NRI,42800000,5,40700000,N,DIRECT,CANCELLED,UPI,06/23/2025 08:06
TX303597,1,07-11-2022,PR060551,CI007,DV249169,INVESTOR,38000000,2,37200000,Y,BROKER,BOOKED,NEFT,06/25/2025 21:31
TX188630,1,08-11-2021,PR275667,CI006,DV114129,INVESTOR,17700000,5,16800000,Y,DIRECT,REGISTERED,NEFT,07/17/2025 06:08
TX27510,1,07-09-2022,PR089706,CI047,DV002961,END_USER,46200000,0,46200000,Y,BROKER,REGISTERED,UPI,02/15/2025 02:02
TX120964,1,05/27/2023,PR294481,CI091,DV096414,INVESTOR,47600000,0,47600000,N,DIRECT,BOOKED,UPI,05/29/2025 04:51
TX62804,1,08-01-2020,PR189599,CI039,DV136204,INVESTOR,11200000,2,10900000,Y,BROKER,REGISTERED,NEFT,12-11-2025 11:16
TX173831,1,09-02-2025,PR271346,CI077,DV265054,END_USER,56100000,7,52100000,N,ONLINE,CANCELLED,RTGS,04/14/2025 05:44
TX182849,1,04/21/2022,PR089342,CI060,DV218707,END_USER,56800000,7,52800000,N,BROKER,CANCELLED,CHEQUE,02-09-2025 15:31
TX210051,1,11-02-2020,PR219963,CI023,DV234336,INVESTOR,49700000,2,48700000,Y,ONLINE,CANCELLED,CHEQUE,04-12-2025 12:51
TX72818,1,04-07-2020,PR164237,CI090,DV220558,NRI,18500000,3,17900000,N,DIRECT,BOOKED,UPI,10/18/2025 17:47
TX165402,1,10-05-2020,PR229652,CI023,DV058062,INVESTOR,15800000,0,15800000,Y,BROKER,REGISTERED,CHEQUE,09/26/2025 01:35
TX164195,1,03/16/2021,PR192161,CI029,DV099478,INVESTOR,24800000,2,24300000,N,DIRECT,BOOKED,NEFT,03-01-2025 08:37
TX162820,1,02/19/2025,PR196797,CI087,DV103242,NRI,39200000,3,38000000,N,DIRECT,REGISTERED,CHEQUE,01-10-2026 09:25
TX276403,1,08/23/2021,PR210855,CI082,DV264075,INVESTOR,23000000,7,21300000,N,ONLINE,CANCELLED,CHEQUE,10/25/2025 23:21
TX210230,1,06-06-2022,PR076819,CI068,DV168416,INVESTOR,19800000,5,18800000,N,ONLINE,BOOKED,CARD,06/13/2025 02:04
TX247561,1,10/24/2024,PR003202,CI103,DV026001,END_USER,35100000,7,32600000,N,ONLINE,CANCELLED,UPI,09-07-2025 16:49
TX222478,1,02/25/2025,PR164965,CI076,DV095511,NRI,52500000,7,48800000,Y,ONLINE,BOOKED,NEFT,07/17/2025
TX145812,1,05-04-2021,PR110728,CI042,DV155153,INVESTOR,49100000,5,46700000,Y,ONLINE,REGISTERED,CHEQUE,06-06-2025
TX47976,1,01-10-2024,PR294192,CI014,DV074446,INVESTOR,36600000,5,34800000,Y,BROKER,CANCELLED,UPI,05/25/2025 04:21
TX285617,1,11/13/2024,PR286064,CI019,DV071814,NRI,6900000,0,6900000,N,BROKER,BOOKED,NEFT,03-02-2025 22:55
TX58199,1,12-07-2023,PR017638,CI070,DV178248,INVESTOR,41300000,3,40000000,N,DIRECT,REGISTERED,CARD,10-10-2025 17:54
TX265675,1,10/23/2020,PR276531,CI046,DV266987,NRI,49000000,7,45600000,Y,DIRECT,CANCELLED,NEFT,10/14/2025 02:19
TX69484,1,04-04-2025,PR286415,CI014,DV055022,END_USER,46400000,5,44100000,Y,DIRECT,REGISTERED,RTGS,01/27/2026 04:40
TX52788,1,05/28/2025,PR045628,CI052,DV258279,INVESTOR,29800000,3,28900000,N,DIRECT,CANCELLED,NEFT,05-10-2025 01:25
TX278481,1,10/26/2025,PR074328,CI023,DV203433,NRI,10300000,0,10300000,Y,BROKER,REGISTERED,RTGS,03/27/2025 17:57
TX124953,1,10/26/2020,PR099837,CI083,DV249272,END_USER,56600000,7,52600000,N,ONLINE,CANCELLED,CHEQUE,04/29/2025 12:15
TX171166,1,06/18/2020,PR215576,CI071,DV185296,INVESTOR,13200000,0,13200000,N,DIRECT,REGISTERED,NEFT,06-03-2025 01:51
TX244487,1,11-12-2023,PR211268,CI038,DV226146,END_USER,17000000,0,17000000,N,ONLINE,BOOKED,NEFT,05/20/2025 11:37
TX260162,1,09/21/2020,PR203371,CI056,DV253006,INVESTOR,17300000,0,17300000,Y,DIRECT,REGISTERED,NEFT,01/17/2026 12:01
TX172393,1,01/28/2022,PR073872,CI040,DV226135,END_USER,45000000,2,44100000,N,BROKER,REGISTERED,UPI,12-10-2025 11:17
TX273318,1,08-04-2023,PR124538,CI023,DV276728,INVESTOR,43200000,7,40200000,N,DIRECT,CANCELLED,CHEQUE,08-09-2025 14:03
TX99270,1,06/21/2023,PR107161,CI024,DV186218,NRI,16600000,2,16300000,Y,BROKER,CANCELLED,RTGS,04/16/2025 08:20
TX75217,1,12-05-2023,PR248910,CI003,DV150661,END_USER,54300000,2,53200000,Y,DIRECT,REGISTERED,UPI,02-11-2025 04:06
TX81108,1,03/24/2023,PR005980,CI049,DV163112,END_USER,23200000,2,22800000,Y,BROKER,BOOKED,NEFT,05/17/2025 06:29
TX284702,1,11-09-2024,PR061562,CI049,DV291033,END_USER,58600000,7,54500000,Y,BROKER,BOOKED,NEFT,09/26/2025 09:14
TX194803,1,09/25/2024,PR275935,CI062,DV066823,NRI,50600000,3,49100000,Y,BROKER,BOOKED,RTGS,04/23/2025 13:31
TX235852,1,08/14/2023,PR132097,CI035,DV274974,END_USER,49800000,2,48800000,Y,BROKER,REGISTERED,RTGS,02-07-2025 08:58
TX29328,1,10-09-2025,PR193991,CI039,DV210728,NRI,24400000,7,22700000,N,DIRECT,CANCELLED,CHEQUE,06/22/2025 18:18
TX159546,1,04/27/2022,PR227605,CI065,DV124148,INVESTOR,50000000,5,47500000,N,BROKER,REGISTERED,UPI,02/27/2025 11:26
TX26048,1,05/15/2020,PR120076,CI070,DV114949,INVESTOR,48400000,3,46900000,N,DIRECT,CANCELLED,CARD,03/29/2025 11:49
TX305491,1,08/19/2021,PR002142,CI033,DV255165,INVESTOR,23800000,7,22100000,Y,BROKER,CANCELLED,NEFT,05/23/2025 13:38
TX26537,1,11/13/2024,PR145051,CI007,DV026050,NRI,29600000,7,27600000,Y,DIRECT,BOOKED,UPI,08/27/2025 05:28
TX259813,1,01/16/2022,PR069588,CI033,DV185670,NRI,5300000,7,4900000,N,ONLINE,BOOKED,CHEQUE,08/14/2025 12:05
TX170368,1,03/16/2022,PR081961,CI078,DV015381,INVESTOR,17600000,2,17200000,N,DIRECT,CANCELLED,RTGS,05/18/2025 21:59
TX82688,1,06/26/2021,PR288209,CI042,DV255738,NRI,5900000,7,5500000,Y,BROKER,REGISTERED,CHEQUE,03/16/2025 20:58
TX129208,1,06-09-2022,PR044698,CI035,DV206632,INVESTOR,20200000,7,18700000,Y,BROKER,BOOKED,RTGS,08/15/2025 16:19
TX197909,1,12-09-2024,PR086250,CI044,DV172703,END_USER,56000000,5,53200000,N,ONLINE,BOOKED,CARD,06/24/2025
TX166072,1,01/17/2024,PR006384,CI022,DV021792,NRI,20900000,2,20500000,N,DIRECT,REGISTERED,NEFT,01-05-2026 11:07
TX244164,1,02-08-2021,PR045566,CI056,DV213298,END_USER,53200000,7,49500000,N,ONLINE,CANCELLED,CARD,03/14/2025 22:19
TX51844,1,07/16/2025,PR112681,CI073,DV024881,END_USER,48600000,2,47600000,Y,ONLINE,BOOKED,CHEQUE,01/24/2026 12:21
TX265442,1,04/23/2024,PR013624,CI060,DV163452,NRI,28000000,3,27200000,N,ONLINE,BOOKED,NEFT,07/16/2025 02:48
TX261969,1,11/23/2023,PR134839,CI018,DV264564,INVESTOR,40500000,5,38500000,Y,ONLINE,REGISTERED,UPI,07/13/2025 15:20
TX299850,1,08/26/2023,PR298430,CI063,DV171088,NRI,26300000,7,24500000,Y,ONLINE,REGISTERED,UPI,01/22/2026 01:47
TX75657,1,02-10-2020,PR157377,CI080,DV156339,NRI,9700000,3,9400000,Y,ONLINE,CANCELLED,UPI,05/29/2025 17:52
TX107870,1,07/23/2021,PR166024,CI030,DV278738,INVESTOR,51900000,0,51900000,Y,BROKER,BOOKED,CARD,06/18/2025 08:38
TX285064,1,05/22/2021,PR272335,CI051,DV008121,INVESTOR,15500000,2,15100000,N,ONLINE,BOOKED,NEFT,06/22/2025 15:01
TX47637,1,06/16/2024,PR108253,CI078,DV160927,END_USER,45400000,7,42200000,N,ONLINE,CANCELLED,CARD,06-11-2025 15:43
TX160551,1,09-12-2024,PR239685,CI007,DV042224,END_USER,36200000,5,34400000,N,ONLINE,CANCELLED,CARD,10/14/2025 11:17
TX193389,1,12/18/2023,PR211965,CI049,DV170605,NRI,56400000,2,55300000,Y,BROKER,REGISTERED,CHEQUE,01-04-2026 15:05
TX195347,1,06/23/2022,PR196187,CI021,DV067371,END_USER,57200000,0,57200000,Y,ONLINE,BOOKED,RTGS,06/13/2025 04:48
TX128504,1,05-10-2023,PR159863,CI055,DV099999,END_USER,9700000,7,9000000,N,ONLINE,BOOKED,CHEQUE,03-12-2025 10:35
TX156172,1,04-04-2022,PR277505,CI096,DV161256,INVESTOR,53100000,5,50400000,N,ONLINE,BOOKED,NEFT,09/18/2025 21:01
TX274204,1,04-11-2025,PR254578,CI032,DV236588,INVESTOR,55800000,5,53000000,Y,BROKER,BOOKED,RTGS,08/21/2025 23:09
TX231798,1,12/18/2020,PR183381,CI085,DV049624,NRI,9800000,2,9600000,N,DIRECT,BOOKED,RTGS,11-12-2025 13:26
TX99639,1,03-07-2025,PR098398,CI077,DV236867,END_USER,58800000,0,58800000,Y,DIRECT,BOOKED,RTGS,02/25/2025 12:20
TX60651,1,12/16/2021,PR214960,CI099,DV142466,END_USER,35500000,2,34800000,Y,DIRECT,BOOKED,UPI,08/29/2025 08:28
TX175959,1,12/19/2022,PR099640,CI063,DV135089,INVESTOR,39100000,2,38300000,N,ONLINE,CANCELLED,RTGS,03/28/2025 21:33
TX204708,1,10-10-2024,PR057183,CI056,DV047494,INVESTOR,51100000,5,48600000,N,ONLINE,BOOKED,UPI,07-08-2025 04:03
TX210282,1,04-10-2020,PR250653,CI009,DV113518,END_USER,42400000,3,41100000,Y,ONLINE,CANCELLED,NEFT,06/17/2025 14:37
TX233775,1,06-06-2021,PR186873,CI061,DV261190,INVESTOR,22000000,7,20400000,N,DIRECT,CANCELLED,CHEQUE,04/13/2025 19:10
TX292672,1,01/23/2022,PR005224,CI031,DV004918,END_USER,42600000,0,42600000,N,ONLINE,BOOKED,UPI,12-06-2025 09:10
TX141360,1,03-09-2024,PR226182,CI052,DV214755,INVESTOR,25000000,0,25000000,Y,BROKER,REGISTERED,CHEQUE,05-11-2025 13:29
TX264353,1,01/18/2020,PR293610,CI043,DV148167,NRI,43200000,7,40200000,Y,DIRECT,CANCELLED,UPI,03-10-2025 01:15
TX236883,1,12-05-2022,PR170947,CI088,DV179493,NRI,22500000,3,21800000,Y,ONLINE,CANCELLED,NEFT,04/19/2025 11:59
TX46555,1,08-04-2025,PR277388,CI032,DV201876,INVESTOR,11300000,0,11300000,Y,DIRECT,REGISTERED,NEFT,07-04-2025 20:36
TX45177,1,10-10-2020,PR285161,CI093,DV179367,END_USER,7200000,2,7100000,Y,BROKER,REGISTERED,NEFT,06/29/2025 23:36
TX237445,1,08/15/2023,PR025632,CI079,DV299024,INVESTOR,47700000,3,46200000,N,ONLINE,REGISTERED,UPI,03/13/2025 20:46
TX291998,1,03-02-2022,PR181748,CI028,DV079156,END_USER,28300000,3,27400000,N,BROKER,CANCELLED,CARD,01-05-2026
TX67152,1,08-04-2022,PR186341,CI032,DV152448,NRI,11100000,3,10700000,N,BROKER,BOOKED,NEFT,12/22/2025
TX221270,1,07/16/2020,PR285151,CI017,DV093344,INVESTOR,44200000,3,42900000,Y,ONLINE,BOOKED,UPI,04/28/2025 02:40
TX141595,1,10/21/2020,PR207036,CI051,DV074342,NRI,37700000,0,37700000,Y,ONLINE,BOOKED,UPI,03-11-2025
TX152979,1,01-05-2025,PR167204,CI025,DV185149,INVESTOR,8100000,5,7600000,N,DIRECT,CANCELLED,NEFT,10-04-2025 08:11
TX57731,1,10-10-2021,PR299913,CI034,DV279917,INVESTOR,9700000,3,9400000,Y,DIRECT,REGISTERED,NEFT,02-10-2025 14:41
TX167225,1,04-04-2020,PR216098,CI039,DV241062,END_USER,12100000,0,12100000,N,BROKER,REGISTERED,UPI,02/17/2025 09:52
TX167579,1,07/20/2024,PR030538,CI095,DV294014,INVESTOR,44200000,0,44200000,Y,ONLINE,REGISTERED,NEFT,06-08-2025 03:30
TX149794,1,10-08-2024,PR125545,CI094,DV143162,INVESTOR,27700000,0,27700000,Y,ONLINE,BOOKED,NEFT,09/29/2025 20:48
TX110337,1,07/15/2024,PR048123,CI089,DV221441,INVESTOR,58500000,5,55600000,N,DIRECT,BOOKED,UPI,04-09-2025 18:36
TX301996,1,05/28/2023,PR214887,CI089,DV133108,INVESTOR,53800000,5,51100000,Y,BROKER,BOOKED,NEFT,04/15/2025 09:39
TX14567,1,07-10-2024,PR133521,CI071,DV025685,INVESTOR,31100000,7,29000000,Y,BROKER,BOOKED,CARD,06/23/2025 14:48
TX37269,1,10-02-2024,PR157145,CI069,DV095704,NRI,22200000,2,21800000,N,DIRECT,REGISTERED,UPI,09/19/2025 18:10
TX67696,1,12-04-2024,PR212141,CI084,DV058224,NRI,40100000,5,38100000,Y,ONLINE,REGISTERED,RTGS,04-09-2025
TX50896,1,11-07-2021,PR289353,CI010,DV247437,NRI,30500000,3,29600000,N,DIRECT,REGISTERED,CARD,08/16/2025 01:38
TX76914,1,11-03-2022,PR234804,CI015,DV068477,END_USER,37400000,3,36300000,N,ONLINE,CANCELLED,CARD,07/26/2025 21:24
TX21969,1,04-06-2021,PR012651,CI047,DV184647,INVESTOR,21200000,7,19700000,N,DIRECT,BOOKED,NEFT,09/15/2025 23:58
TX16962,1,02-06-2024,PR103206,CI081,DV022329,END_USER,36300000,5,34500000,N,BROKER,BOOKED,CARD,12/16/2025 13:24
TX174642,1,07/15/2020,PR236181,CI029,DV249625,NRI,31100000,0,31100000,N,BROKER,REGISTERED,UPI,12/21/2025 16:33
TX229288,1,10/16/2025,PR248855,CI022,DV172347,END_USER,40100000,3,38900000,N,DIRECT,REGISTERED,CARD,04-11-2025 15:44
TX55620,1,01-08-2022,PR067234,CI089,DV223267,END_USER,30600000,2,30000000,Y,ONLINE,CANCELLED,RTGS,02/24/2025 11:20
TX107803,1,12-10-2022,PR154999,CI085,DV112365,NRI,36400000,2,35700000,N,ONLINE,BOOKED,UPI,09-07-2025 23:58
TX233079,1,08-03-2025,PR196778,CI046,DV168404,INVESTOR,17800000,5,16900000,N,ONLINE,CANCELLED,CARD,04-12-2025 07:54
TX152375,1,04-09-2025,PR072526,CI093,DV104617,INVESTOR,17000000,5,16200000,N,ONLINE,CANCELLED,NEFT,02-10-2025 19:13
TX99569,1,10/22/2025,PR179586,CI065,DV011612,END_USER,38100000,2,37300000,Y,BROKER,REGISTERED,NEFT,01-02-2026 03:30
TX216136,1,07-04-2021,PR030556,CI088,DV135089,NRI,20200000,0,20200000,Y,BROKER,CANCELLED,UPI,06/18/2025 23:11
TX42348,1,04/21/2024,PR249137,CI038,DV289837,END_USER,8100000,7,7500000,N,ONLINE,REGISTERED,NEFT,04/15/2025 12:47
TX221691,1,05/27/2021,PR161857,CI027,DV219706,INVESTOR,51900000,5,49300000,N,DIRECT,CANCELLED,CHEQUE,12/25/2025 19:33
TX193869,1,02-02-2021,PR074353,CI053,DV234012,END_USER,14600000,3,14200000,Y,ONLINE,CANCELLED,NEFT,12/31/2025 14:33
TX61348,1,05/20/2021,PR204218,CI025,DV187424,INVESTOR,33300000,0,33300000,Y,ONLINE,CANCELLED,CARD,12/25/2025 20:41
