DEVELOPER_ID,DEVELOPER_NAME,HQ_COUNTRY,DEVELOPER_TIER,FOCUS_SEGMENT,HQ_CITY,HQ_STATE,STATUS,PARTNER_SINCE,UPDATED_AT
DV000235,Prestige Group,India,Tier-2,Mid,Noida,UP,INACTIVE,6/17/2013,2/14/2026 9:34
DV000236,Puravankara,India,Tier-2,Premium,Kolkata,WB,ACTIVE,6/3/2005,7/22/2026 11:56
DV000237,Runwal Group,India,Tier-2,Premium,Pune,MH,INACTIVE,2/1/2010,1/29/2026 11:14
DV000238,TVS Emerald,India,Tier-1,Mid,Noida,UP,INACTIVE,4/22/2006,11/13/2026 7:20
DV000239,Kolte Patil,India,Tier-1,Premium,Hyderabad,TS,INACTIVE,12/1/2005,11/22/2026 14:32
DV000240,Sobha,India,Tier-1,Affordable,Delhi,DL,INACTIVE,3/25/2009,10/26/2026 6:21
DV000241,Hiranandani,India,Tier-1,Premium,Kolkata,WB,ACTIVE,9/20/2009,2/14/2026 20:16
DV000242,Runwal Group,India,Tier-1,Affordable,Kolkata,WB,INACTIVE,3/15/2015,5/18/2026 11:51
DV000243,Tata Housing,India,Tier-2,Luxury,Delhi,DL,INACTIVE,4/10/2020,4/16/2026 11:28
DV000244,Raheja Developers,India,Tier-2,Mid,Noida,UP,INACTIVE,8/25/2007,11/13/2026 17:15
DV000245,Prestige Group,India,Tier-1,Mid,Gurugram,HR,INACTIVE,6/13/2007,6/14/2026 14:56
DV000246,Godrej Properties,India,Tier-2,Luxury,Noida,UP,ACTIVE,5/26/2013,1/29/2026 12:14
DV000247,Kolte Patil,India,Tier-1,Premium,Noida,UP,INACTIVE,7/23/2017,4/12/2026 18:18
DV000248,Embassy Group,India,Tier-1,Luxury,Hyderabad,TS,INACTIVE,10/21/2007,2/7/2026 3:50
DV000249,Prestige Group,India,Tier-1,Premium,Hyderabad,TS,ACTIVE,7/12/2007,2/10/2026 12:45
DV000250,Brigade Group,India,Tier-1,Affordable,Noida,UP,INACTIVE,6/8/2019,2/24/2026 19:05
DV000251,Prestige Group,India,Tier-2,Luxury,Bengaluru,KA,INACTIVE,6/28/2018,2/12/2026 5:29
DV000252,Puravankara,India,Tier-2,Premium,Hyderabad,TS,INACTIVE,12/10/2013,1/3/2026 0:37
DV000253,Sobha,India,Tier-2,Premium,Delhi,DL,ACTIVE,8/6/2011,3/16/2026 19:29
DV000254,Prestige Group,India,Tier-1,Premium,Bengaluru,KA,INACTIVE,2/21/2017,8/31/2026 18:02
DV000255,Runwal Group,India,Tier-1,Affordable,Noida,UP,INACTIVE,1/28/2007,1/8/2026 7:52
DV000256,Phoenix Mills,India,Tier-1,Affordable,Mumbai,MH,ACTIVE,5/15/2017,5/31/2026 0:11
DV000257,Godrej Properties,India,Tier-1,Mid,Gurugram,HR,INACTIVE,8/11/2015,2/24/2026 19:11
DV000258,Shapoorji Pallonji,India,Tier-2,Premium,Pune,MH,ACTIVE,7/24/2005,8/18/2026 10:52
DV000259,TVS Emerald,India,Tier-1,Affordable,Gurugram,HR,INACTIVE,4/29/2019,1/11/2026 6:09
DV000260,Puravankara,India,Tier-1,Luxury,Noida,UP,INACTIVE,11/11/2016,7/12/2026 2:24
DV000261,Runwal Group,India,Tier-1,Luxury,Chennai,TN,ACTIVE,10/1/2008,5/12/2026 7:28
DV000262,Runwal Group,India,Tier-2,Premium,Gurugram,HR,ACTIVE,4/3/2020,11/19/2026 0:08
DV000263,Sobha,India,Tier-1,Luxury,Mumbai,MH,ACTIVE,9/3/2014,10/2/2026 1:12
DV000264,Sobha,India,Tier-1,Premium,Pune,MH,ACTIVE,3/5/2019,2/17/2026 0:33
DV000265,Godrej Properties,India,Tier-2,Luxury,Noida,UP,ACTIVE,7/13/2008,8/28/2026 18:18
DV000266,TVS Emerald,India,Tier-2,Mid,Kolkata,WB,INACTIVE,1/7/2012,10/24/2026 10:48
DV000267,Kolte Patil,India,Tier-2,Mid,Gurugram,HR,INACTIVE,8/12/2009,7/13/2026 5:07
DV000268,Oberoi Realty,India,Tier-1,Affordable,Chennai,TN,INACTIVE,10/4/2006,1/2/2026 6:32
DV000269,Hiranandani,India,Tier-1,Luxury,Bengaluru,KA,ACTIVE,1/14/2008,5/26/2026 10:09
DV000270,Embassy Group,India,Tier-1,Affordable,Bengaluru,KA,INACTIVE,10/4/2008,7/9/2026 1:25
DV000271,Hiranandani,India,Tier-1,Mid,Bengaluru,KA,ACTIVE,2/18/2010,1/21/2026 11:15
DV000272,Phoenix Mills,India,Tier-1,Luxury,Mumbai,MH,INACTIVE,7/9/2019,10/30/2026 10:40
DV000273,Mahindra Lifespaces,India,Tier-2,Affordable,Noida,UP,ACTIVE,8/4/2013,7/25/2026 7:40
DV000274,Puravankara,India,Tier-1,Luxury,Bengaluru,KA,INACTIVE,9/26/2014,1/18/2026 4:39
DV000275,Tata Housing,India,Tier-1,Luxury,Delhi,DL,INACTIVE,7/31/2016,9/27/2026 7:23
DV000276,Phoenix Mills,India,Tier-1,Luxury,Bengaluru,KA,INACTIVE,9/6/2017,9/18/2026 16:28
DV000277,Shapoorji Pallonji,India,Tier-2,Luxury,Chennai,TN,INACTIVE,1/31/2009,1/29/2026 16:29
DV000278,TVS Emerald,India,Tier-1,Premium,Gurugram,HR,INACTIVE,5/30/2009,7/5/2026 17:17
DV000279,Lodha Group,India,Tier-2,Mid,Mumbai,MH,ACTIVE,5/7/2013,7/1/2026 16:54
DV000280,Kolte Patil,India,Tier-1,Mid,Delhi,DL,INACTIVE,11/14/2006,9/24/2026 4:40
DV000281,Lodha Group,India,Tier-2,Affordable,Chennai,TN,ACTIVE,12/1/2008,4/27/2026 8:03
DV000282,Puravankara,India,Tier-1,Premium,Hyderabad,TS,INACTIVE,11/19/2013,2/19/2026 23:02
DV000283,TVS Emerald,India,Tier-2,Mid,Chennai,TN,INACTIVE,6/19/2007,4/28/2026 13:14
DV000284,Sobha,India,Tier-2,Luxury,Bengaluru,KA,ACTIVE,5/21/2011,2/2/2026 7:34
DV000285,Oberoi Realty,India,Tier-2,Mid,Bengaluru,KA,INACTIVE,11/10/2017,9/9/2026 21:07
DV000286,Runwal Group,India,Tier-2,Affordable,Kolkata,WB,INACTIVE,1/3/2010,4/18/2026 19:18
DV000287,Mahindra Lifespaces,India,Tier-1,Luxury,Kolkata,WB,ACTIVE,2/2/2013,6/27/2026 5:05
DV000288,Godrej Properties,India,Tier-2,Mid,Kolkata,WB,ACTIVE,8/29/2007,11/15/2026 4:20
DV000289,Prestige Group,India,Tier-1,Mid,Bengaluru,KA,ACTIVE,4/1/2006,4/1/2026 16:44
DV000290,Phoenix Mills,India,Tier-1,Mid,Mumbai,MH,INACTIVE,1/13/2019,10/5/2026 10:00
DV000291,Brigade Group,India,Tier-1,Premium,Kolkata,WB,ACTIVE,12/6/2007,9/21/2026 3:42
DV000292,Embassy Group,India,Tier-2,Affordable,Chennai,TN,INACTIVE,5/11/2009,7/12/2026 13:58
DV000293,TVS Emerald,India,Tier-2,Luxury,Pune,MH,ACTIVE,8/18/2020,8/25/2026 5:25
DV000294,Phoenix Mills,India,Tier-2,Premium,Noida,UP,INACTIVE,8/13/2019,6/2/2026 12:38
DV000295,Hiranandani,India,Tier-2,Mid,Noida,UP,ACTIVE,2/24/2010,4/25/2026 1:57
DV000296,Tata Housing,India,Tier-2,Premium,Hyderabad,TS,INACTIVE,5/24/2011,1/17/2026 17:49
DV000297,Tata Housing,India,Tier-2,Affordable,Kolkata,WB,ACTIVE,1/17/2018,3/22/2026 7:35
DV000298,Hiranandani,India,Tier-1,Mid,Delhi,DL,INACTIVE,2/2/2019,6/2/2026 11:32
DV000299,Shapoorji Pallonji,India,Tier-2,Mid,Bengaluru,KA,INACTIVE,12/31/2013,2/4/2026 22:39
DV000300,Oberoi Realty,India,Tier-2,Premium,Hyderabad,TS,INACTIVE,8/2/2019,8/12/2026 4:52
DV000301,Brigade Group,India,Tier-2,Mid,Hyderabad,TS,ACTIVE,10/7/2015,3/22/2026 3:20
DV000302,Puravankara,India,Tier-1,Premium,Noida,UP,INACTIVE,3/18/2020,4/15/2026 21:27
DV000303,Phoenix Mills,India,Tier-2,Luxury,Chennai,TN,ACTIVE,11/18/2012,3/10/2026 20:24
DV000304,DLF,India,Tier-1,Affordable,Delhi,DL,INACTIVE,1/9/2009,11/24/2026 18:44
DV000305,Lodha Group,India,Tier-2,Luxury,Pune,MH,ACTIVE,4/15/2009,11/3/2026 23:06
DV000306,Runwal Group,India,Tier-2,Luxury,Hyderabad,TS,INACTIVE,11/28/2012,9/8/2026 2:12
DV000307,Runwal Group,India,Tier-2,Mid,Delhi,DL,ACTIVE,10/5/2017,8/23/2026 4:33
DV000308,Brigade Group,India,Tier-2,Premium,Noida,UP,ACTIVE,6/18/2009,4/11/2026 2:14
DV000309,Hiranandani,India,Tier-1,Luxury,Noida,UP,INACTIVE,7/8/2013,6/14/2026 18:33
DV000310,Hiranandani,India,Tier-2,Mid,Hyderabad,TS,INACTIVE,2/27/2016,3/7/2026 4:17
DV000311,Sobha,India,Tier-1,Luxury,Hyderabad,TS,INACTIVE,5/26/2020,4/29/2026 15:53
DV000312,Hiranandani,India,Tier-2,Luxury,Kolkata,WB,ACTIVE,6/25/2014,5/11/2026 5:57
DV000313,DLF,India,Tier-2,Premium,Pune,MH,ACTIVE,7/19/2020,6/21/2026 12:51
DV000314,Tata Housing,India,Tier-2,Luxury,Noida,UP,ACTIVE,6/17/2013,10/13/2026 12:44
DV000315,Raheja Developers,India,Tier-2,Mid,Hyderabad,TS,INACTIVE,8/7/2014,2/11/2026 10:40
DV000316,Brigade Group,India,Tier-2,Luxury,Mumbai,MH,ACTIVE,4/24/2016,2/6/2026 13:08
DV000317,Godrej Properties,India,Tier-1,Mid,Delhi,DL,INACTIVE,8/24/2016,12/4/2026 7:10
DV000318,Sobha,India,Tier-1,Luxury,Hyderabad,TS,INACTIVE,11/18/2014,4/8/2026 18:25
DV000319,Embassy Group,India,Tier-2,Affordable,Chennai,TN,ACTIVE,11/1/2011,7/5/2026 13:24
DV000320,Raheja Developers,India,Tier-2,Affordable,Kolkata,WB,ACTIVE,3/22/2020,2/7/2026 8:15
DV000321,Brigade Group,India,Tier-1,Premium,Noida,UP,INACTIVE,8/30/2007,5/16/2026 10:15
DV000322,Embassy Group,India,Tier-1,Luxury,Gurugram,HR,ACTIVE,1/19/2020,5/27/2026 15:15
DV1356,###,,,NA,UNKNOWN,,Y,2015/13/01,
DV000324,Mahindra Lifespaces,India,Tier-2,Mid,Kolkata,WB,INACTIVE,4/30/2009,11/10/2026 7:06
DV000325,Tata Housing,India,Tier-2,Mid,Kolkata,WB,INACTIVE,12/19/2008,3/13/2026 18:21
DV000326,TVS Emerald,India,Tier-1,Premium,Gurugram,HR,ACTIVE,4/13/2017,3/12/2026 7:33
DV000327,Lodha Group,India,Tier-1,Mid,Pune,MH,INACTIVE,2/21/2009,3/13/2026 6:16
DV000328,Kolte Patil,India,Tier-2,Luxury,Chennai,TN,INACTIVE,1/5/2010,9/13/2026 6:11
DV000329,Hiranandani,India,Tier-1,Luxury,Chennai,TN,ACTIVE,11/19/2006,5/27/2026 20:39
DV000330,TVS Emerald,India,Tier-2,Luxury,Hyderabad,TS,INACTIVE,4/18/2020,8/11/2026 19:04
DV000331,Mahindra Lifespaces,India,Tier-2,Luxury,Chennai,TN,INACTIVE,8/9/2020,1/22/2026 19:50
DV000332,Tata Housing,India,Tier-1,Mid,Gurugram,HR,INACTIVE,6/3/2016,6/13/2026 20:53
DV000333,Runwal Group,India,Tier-2,Mid,Gurugram,HR,ACTIVE,8/7/2010,7/8/2026 5:33
DV000334,Mahindra Lifespaces,India,Tier-1,Affordable,Gurugram,HR,INACTIVE,9/16/2018,10/27/2026 9:08
DV000335,Hiranandani,India,Tier-2,Luxury,Mumbai,MH,INACTIVE,3/2/2018,1/9/2026 3:21
DV000336,Raheja Developers,India,Tier-1,Luxury,Mumbai,MH,ACTIVE,12/23/2011,9/27/2026 2:07
DV000337,DLF,India,Tier-2,Luxury,Mumbai,MH,ACTIVE,4/17/2008,6/5/2026 8:50
DV000338,TVS Emerald,India,Tier-2,Premium,Kolkata,WB,INACTIVE,7/18/2011,2/24/2026 6:59
DV000339,TVS Emerald,India,Tier-1,Affordable,Mumbai,MH,ACTIVE,6/25/2006,6/24/2026 0:52
DV000340,Phoenix Mills,India,Tier-2,Luxury,Chennai,TN,ACTIVE,6/16/2012,8/23/2026 0:12
DV000341,Phoenix Mills,India,Tier-2,Premium,Delhi,DL,INACTIVE,8/2/2005,7/10/2026 0:09
DV000342,Lodha Group,India,Tier-2,Affordable,Noida,UP,INACTIVE,3/28/2018,7/3/2026 17:06
DV000343,Brigade Group,India,Tier-1,Affordable,Kolkata,WB,ACTIVE,1/14/2011,3/25/2026 7:09
DV000344,Raheja Developers,India,Tier-2,Mid,Noida,UP,INACTIVE,7/28/2019,9/22/2026 6:06
DV000345,Raheja Developers,India,Tier-1,Affordable,Pune,MH,ACTIVE,9/28/2015,4/29/2026 22:08
DV000346,Prestige Group,India,Tier-2,Luxury,Delhi,DL,ACTIVE,6/11/2005,6/2/2026 10:09
DV000347,Oberoi Realty,India,Tier-2,Affordable,Kolkata,WB,ACTIVE,4/12/2018,10/4/2026 13:58
DV000348,Sobha,India,Tier-2,Luxury,Noida,UP,INACTIVE,9/13/2017,2/27/2026 20:55
DV000349,Tata Housing,India,Tier-1,Luxury,Noida,UP,INACTIVE,7/27/2008,1/2/2026 3:18
DV000350,Hiranandani,India,Tier-1,Affordable,Mumbai,MH,ACTIVE,2/22/2020,11/14/2026 7:19
DV000351,Runwal Group,India,Tier-1,Mid,Delhi,DL,INACTIVE,11/25/2017,6/2/2026 12:24
DV000352,Sobha,India,Tier-1,Mid,Bengaluru,KA,ACTIVE,10/8/2013,10/21/2026 12:39
DV000353,Mahindra Lifespaces,India,Tier-2,Affordable,Noida,UP,ACTIVE,11/12/2016,11/6/2026 16:00
DV000354,Shapoorji Pallonji,India,Tier-1,Premium,Delhi,DL,INACTIVE,3/8/2007,5/10/2026 19:30
DV000355,Shapoorji Pallonji,India,Tier-2,Affordable,Pune,MH,INACTIVE,12/29/2013,1/15/2026 14:12
DV000356,Kolte Patil,India,Tier-2,Affordable,Noida,UP,ACTIVE,5/24/2011,12/10/2026 10:35
DV000357,Prestige Group,India,Tier-2,Luxury,Pune,MH,ACTIVE,3/24/2020,1/6/2026 0:49
DV000358,Shapoorji Pallonji,India,Tier-2,Mid,Noida,UP,ACTIVE,10/15/2013,4/22/2026 1:21
DV000359,DLF,India,Tier-1,Mid,Kolkata,WB,INACTIVE,6/4/2012,1/14/2026 15:13
DV000360,DLF,India,Tier-1,Mid,Kolkata,WB,ACTIVE,1/7/2020,7/21/2026 14:42
DV000361,Embassy Group,India,Tier-2,Affordable,Gurugram,HR,INACTIVE,10/9/2014,3/7/2026 16:50
DV000362,Hiranandani,India,Tier-2,Luxury,Hyderabad,TS,ACTIVE,1/21/2017,2/24/2026 18:45
DV000363,Embassy Group,India,Tier-2,Premium,Gurugram,HR,ACTIVE,2/24/2012,4/11/2026 0:39
DV000364,Hiranandani,India,Tier-1,Affordable,Kolkata,WB,INACTIVE,8/31/2009,1/24/2026 9:33
DV000365,Raheja Developers,India,Tier-1,Luxury,Mumbai,MH,INACTIVE,5/13/2015,9/16/2026 11:50
DV000366,Kolte Patil,India,Tier-2,Luxury,Pune,MH,INACTIVE,3/26/2014,11/29/2026 17:10
DV000367,Shapoorji Pallonji,India,Tier-1,Luxury,Hyderabad,TS,INACTIVE,2/3/2013,10/29/2026 9:38
DV000368,Prestige Group,India,Tier-2,Premium,Noida,UP,ACTIVE,5/27/2011,4/20/2026 17:40
DV000369,Kolte Patil,India,Tier-2,Premium,Mumbai,MH,ACTIVE,11/3/2018,9/9/2026 10:29
DV000370,Godrej Properties,India,Tier-1,Affordable,Noida,UP,ACTIVE,3/10/2018,2/11/2026 1:05
DV000371,Mahindra Lifespaces,India,Tier-1,Luxury,Bengaluru,KA,ACTIVE,11/5/2018,2/6/2026 12:30
DV000372,Tata Housing,India,Tier-1,Affordable,Hyderabad,TS,ACTIVE,4/16/2018,7/24/2026 6:06
DV000373,Mahindra Lifespaces,India,Tier-2,Premium,Noida,UP,INACTIVE,9/10/2010,4/20/2026 5:07
DV000374,Tata Housing,India,Tier-2,Affordable,Hyderabad,TS,ACTIVE,2/14/2011,2/7/2026 12:41
DV000375,Lodha Group,India,Tier-1,Affordable,Noida,UP,INACTIVE,5/5/2019,6/11/2026 10:26
DV000376,Puravankara,India,Tier-2,Affordable,Mumbai,MH,ACTIVE,2/23/2011,11/30/2026 19:06
DV000377,Oberoi Realty,India,Tier-1,Affordable,Noida,UP,ACTIVE,1/20/2010,7/4/2026 6:10
DV000378,Embassy Group,India,Tier-1,Premium,Mumbai,MH,INACTIVE,12/22/2016,7/14/2026 0:59
DV000379,Puravankara,India,Tier-1,Mid,Hyderabad,TS,ACTIVE,6/26/2010,11/11/2026 2:45
DV000380,Shapoorji Pallonji,India,Tier-2,Luxury,Gurugram,HR,ACTIVE,4/7/2020,5/20/2026 11:36
DV000381,Hiranandani,India,Tier-2,Mid,Gurugram,HR,ACTIVE,10/18/2011,9/12/2026 0:29
DV000382,Embassy Group,India,Tier-1,Mid,Chennai,TN,INACTIVE,3/29/2015,12/11/2026 20:57
DV000383,Shapoorji Pallonji,India,Tier-1,Premium,Mumbai,MH,INACTIVE,3/13/2016,6/21/2026 18:57
DV000384,Phoenix Mills,India,Tier-2,Luxury,Pune,MH,ACTIVE,2/5/2016,2/10/2026 10:05
DV000385,Oberoi Realty,India,Tier-1,Affordable,Kolkata,WB,ACTIVE,5/2/2011,11/25/2026 19:47
DV000386,Mahindra Lifespaces,India,Tier-1,Affordable,Noida,UP,INACTIVE,11/25/2009,5/20/2026 9:19
DV000387,Puravankara,India,Tier-2,Luxury,Delhi,DL,ACTIVE,12/14/2019,1/22/2026 17:56
DV000388,TVS Emerald,India,Tier-1,Affordable,Mumbai,MH,INACTIVE,3/24/2018,1/27/2026 7:15
DV000389,Brigade Group,India,Tier-1,Mid,Delhi,DL,INACTIVE,1/10/2010,8/21/2026 5:12
DV000390,Puravankara,India,Tier-2,Affordable,Hyderabad,TS,ACTIVE,7/10/2008,7/19/2026 7:35
DV000391,Puravankara,India,Tier-2,Luxury,Bengaluru,KA,ACTIVE,11/8/2019,4/14/2026 1:20
DV000392,Raheja Developers,India,Tier-2,Affordable,Bengaluru,KA,INACTIVE,12/17/2011,9/24/2026 5:18
DV000393,Brigade Group,India,Tier-2,Luxury,Hyderabad,TS,ACTIVE,12/13/2018,8/12/2026 14:03
DV000394,Phoenix Mills,India,Tier-2,Luxury,Kolkata,WB,ACTIVE,10/2/2020,6/6/2026 10:23
DV000395,Kolte Patil,India,Tier-2,Affordable,Chennai,TN,ACTIVE,1/6/2011,9/22/2026 5:26
DV000396,DLF,India,Tier-1,Premium,Bengaluru,KA,ACTIVE,6/2/2007,8/29/2026 5:02
DV000397,Lodha Group,India,Tier-2,Mid,Chennai,TN,ACTIVE,2/1/2011,2/1/2026 23:21
DV000398,Hiranandani,India,Tier-2,Luxury,Gurugram,HR,INACTIVE,3/28/2007,11/7/2026 3:03
DV000399,Embassy Group,India,Tier-1,Mid,Noida,UP,INACTIVE,5/30/2006,7/1/2026 4:41
DV000400,Hiranandani,India,Tier-1,Affordable,Bengaluru,KA,INACTIVE,2/14/2020,9/29/2026 17:34
DV000401,Prestige Group,India,Tier-1,Mid,Mumbai,MH,INACTIVE,7/3/2013,2/19/2026 5:36
DV000402,Prestige Group,India,Tier-2,Premium,Kolkata,WB,ACTIVE,2/1/2018,2/19/2026 6:31
DV000403,Raheja Developers,India,Tier-2,Premium,Mumbai,MH,INACTIVE,8/5/2014,5/23/2026 1:23
DV000404,Phoenix Mills,India,Tier-1,Affordable,Chennai,TN,ACTIVE,10/5/2019,2/4/2026 0:03
DV000405,Oberoi Realty,India,Tier-2,Affordable,Delhi,DL,ACTIVE,10/2/2008,5/10/2026 14:14
DV000406,Phoenix Mills,India,Tier-1,Mid,Hyderabad,TS,ACTIVE,5/18/2020,3/12/2026 6:38
DV000407,Hiranandani,India,Tier-2,Luxury,Noida,UP,ACTIVE,11/19/2017,1/16/2026 20:51
DV000408,Phoenix Mills,India,Tier-1,Premium,Gurugram,HR,ACTIVE,3/13/2018,6/6/2026 15:32
DV000409,Kolte Patil,India,Tier-1,Luxury,Bengaluru,KA,ACTIVE,1/21/2015,6/1/2026 23:33
DV000410,Embassy Group,India,Tier-2,Affordable,Kolkata,WB,INACTIVE,12/26/2011,5/22/2026 9:19
DV000411,Godrej Properties,India,Tier-1,Premium,Gurugram,HR,INACTIVE,4/4/2006,1/5/2026 7:32
DV000412,Godrej Properties,India,Tier-2,Mid,Gurugram,HR,ACTIVE,3/12/2008,4/3/2026 18:18
DV000413,Runwal Group,India,Tier-1,Luxury,Bengaluru,KA,INACTIVE,1/4/2008,1/30/2026 17:15
DV000414,Tata Housing,India,Tier-1,Mid,Delhi,DL,ACTIVE,8/30/2006,8/28/2026 13:46
DV000415,Godrej Properties,India,Tier-2,Luxury,Delhi,DL,INACTIVE,6/8/2016,11/16/2026 11:03
DV000416,Oberoi Realty,India,Tier-1,Luxury,Hyderabad,TS,ACTIVE,10/16/2016,1/29/2026 8:29
DV000417,Raheja Developers,India,Tier-1,Mid,Bengaluru,KA,INACTIVE,4/5/2016,2/16/2026 9:36
DV000418,Shapoorji Pallonji,India,Tier-1,Premium,Hyderabad,TS,INACTIVE,9/26/2011,9/2/2026 17:13
DV000419,Godrej Properties,India,Tier-1,Mid,Mumbai,MH,INACTIVE,8/12/2011,9/22/2026 1:01
DV000420,Embassy Group,India,Tier-1,Premium,Bengaluru,KA,INACTIVE,10/22/2015,12/12/2026 13:27
DV000421,Kolte Patil,India,Tier-1,Luxury,Gurugram,HR,INACTIVE,9/5/2014,3/3/2026 23:00
DV000422,Godrej Properties,India,Tier-1,Luxury,Kolkata,WB,INACTIVE,10/22/2016,11/26/2026 16:18
DV000423,Raheja Developers,India,Tier-2,Luxury,Delhi,DL,ACTIVE,2/4/2007,11/9/2026 4:11
DV000424,Tata Housing,India,Tier-1,Mid,Chennai,TN,ACTIVE,6/18/2016,1/23/2026 16:13
DV000425,Puravankara,India,Tier-1,Affordable,Delhi,DL,INACTIVE,3/13/2015,8/15/2026 22:37
DV000426,Lodha Group,India,Tier-2,Luxury,Gurugram,HR,ACTIVE,10/3/2008,5/14/2026 0:54
DV000427,Puravankara,India,Tier-2,Affordable,Noida,UP,ACTIVE,7/1/2014,8/2/2026 18:55
DV000428,Hiranandani,India,Tier-2,Premium,Pune,MH,INACTIVE,9/6/2014,10/10/2026 16:57
DV000429,Sobha,India,Tier-1,Premium,Chennai,TN,INACTIVE,4/2/2010,4/17/2026 14:15
DV000430,Lodha Group,India,Tier-2,Luxury,Mumbai,MH,ACTIVE,2/21/2018,3/29/2026 11:30
DV000431,Prestige Group,India,Tier-2,Premium,Pune,MH,ACTIVE,5/6/2020,11/4/2026 15:00
DV000432,Tata Housing,India,Tier-2,Affordable,Mumbai,MH,ACTIVE,2/4/2018,6/24/2026 23:16
DV000433,Puravankara,India,Tier-1,Mid,Gurugram,HR,ACTIVE,5/2/2020,9/5/2026 5:39
DV000434,DLF,India,Tier-2,Premium,Chennai,TN,ACTIVE,5/21/2015,2/27/2026 21:57
DV000435,Puravankara,India,Tier-1,Luxury,Bengaluru,KA,ACTIVE,1/1/2017,8/16/2026 23:52
DV000436,DLF,India,Tier-2,Mid,Kolkata,WB,ACTIVE,1/15/2012,11/3/2026 19:25
DV000437,Prestige Group,India,Tier-2,Luxury,Hyderabad,TS,INACTIVE,2/24/2008,11/9/2026 4:31
DV000438,Shapoorji Pallonji,India,Tier-2,Mid,Gurugram,HR,INACTIVE,6/4/2010,1/12/2026 20:55
DV000439,Embassy Group,India,Tier-1,Affordable,Kolkata,WB,INACTIVE,4/23/2015,10/22/2026 22:59
DV000440,Runwal Group,India,Tier-1,Affordable,Chennai,TN,INACTIVE,10/23/2011,7/29/2026 1:08
DV000441,Brigade Group,India,Tier-1,Affordable,Bengaluru,KA,INACTIVE,2/5/2011,11/5/2026 2:07
DV000442,Hiranandani,India,Tier-2,Mid,Bengaluru,KA,ACTIVE,12/20/2009,1/21/2026 17:55
DV000443,Godrej Properties,India,Tier-1,Premium,Noida,UP,ACTIVE,10/6/2006,3/2/2026 19:43
DV000444,Lodha Group,India,Tier-1,Premium,Pune,MH,ACTIVE,3/25/2013,4/16/2026 1:33
DV000445,Phoenix Mills,India,Tier-1,Affordable,Chennai,TN,INACTIVE,2/1/2008,6/4/2026 1:33
DV000446,Embassy Group,India,Tier-2,Affordable,Hyderabad,TS,INACTIVE,8/28/2007,1/26/2026 6:34
DV000447,Mahindra Lifespaces,India,Tier-2,Mid,Noida,UP,INACTIVE,2/27/2016,8/12/2026 17:45
DV000448,Raheja Developers,India,Tier-2,Mid,Gurugram,HR,INACTIVE,12/26/2019,2/3/2026 11:08
DV000449,Tata Housing,India,Tier-2,Affordable,Bengaluru,KA,INACTIVE,8/24/2012,11/25/2026 4:14
DV000450,Brigade Group,India,Tier-1,Affordable,Bengaluru,KA,ACTIVE,6/1/2009,5/27/2026 23:48
DV000451,Raheja Developers,India,Tier-1,Premium,Mumbai,MH,INACTIVE,6/6/2010,4/9/2026 23:05
DV000452,Oberoi Realty,India,Tier-1,Premium,Chennai,TN,INACTIVE,10/24/2008,5/28/2026 11:02
DV000453,Runwal Group,India,Tier-1,Mid,Gurugram,HR,INACTIVE,6/1/2006,1/2/2026 17:45
DV000454,Brigade Group,India,Tier-2,Premium,Chennai,TN,ACTIVE,11/3/2014,8/20/2026 8:59
DV000455,Embassy Group,India,Tier-1,Luxury,Bengaluru,KA,ACTIVE,7/1/2007,10/31/2026 22:25
DV000456,Raheja Developers,India,Tier-1,Affordable,Delhi,DL,INACTIVE,8/12/2016,9/27/2026 15:38
DV000457,Tata Housing,India,Tier-2,Premium,Gurugram,HR,INACTIVE,8/28/2005,6/7/2026 20:02
DV000458,Runwal Group,India,Tier-2,Luxury,Mumbai,MH,INACTIVE,6/28/2010,3/4/2026 14:49
DV000459,Shapoorji Pallonji,India,Tier-1,Luxury,Kolkata,WB,INACTIVE,11/18/2013,9/20/2026 13:34
DV000460,Mahindra Lifespaces,India,Tier-1,Premium,Gurugram,HR,ACTIVE,11/16/2019,12/2/2026 7:16
DV000461,TVS Emerald,India,Tier-1,Premium,Pune,MH,ACTIVE,7/16/2006,7/8/2026 3:51
DV000462,Runwal Group,India,Tier-1,Affordable,Bengaluru,KA,ACTIVE,11/25/2005,7/9/2026 0:45
DV000463,Oberoi Realty,India,Tier-2,Mid,Hyderabad,TS,INACTIVE,2/15/2014,2/11/2026 6:01
DV000464,Tata Housing,India,Tier-1,Luxury,Mumbai,MH,ACTIVE,3/11/2019,1/6/2026 21:32
DV000465,TVS Emerald,India,Tier-2,Luxury,Noida,UP,INACTIVE,8/15/2008,10/6/2026 7:28
DV000466,Embassy Group,India,Tier-1,Luxury,Hyderabad,TS,INACTIVE,9/3/2011,8/26/2026 11:06
DV000467,Godrej Properties,India,Tier-1,Mid,Kolkata,WB,ACTIVE,6/1/2018,8/5/2026 14:17
DV000468,Raheja Developers,India,Tier-2,Premium,Bengaluru,KA,ACTIVE,6/28/2019,4/30/2026 13:50
DV000469,DLF,India,Tier-1,Premium,Chennai,TN,INACTIVE,1/17/2008,4/15/2026 9:18
DV000470,Phoenix Mills,India,Tier-1,Mid,Chennai,TN,INACTIVE,7/4/2008,4/23/2026 6:42
